RMS CDW ID,General Offense Number,Offense Code,Offense Code Extension,Offense Type,Summary Offense Code,Summarized Offense Description,Date Reported,Occurred Date or Date Range Start,Occurred Date Range End,Hundred Block Location,District/Sector,Zone/Beat,Census Tract 2000,Longitude,Latitude,Location,Month,Year
627409,201633482,2299,2,BURGLARY-SECURE PARKING-RES,2299,BURGLARY-SECURE PARKING-RES,1/28/2016 21:19,1/28/2016 6:30,,75XX BLOCK OF 35 AV SW,W,W3,11500.3004,-122.3766098,47.53519058,"(47.535190582, -122.376609802)",1,2016
625355,201633618,2303,0,THEFT-SHOPLIFT,2300,SHOPLIFTING,1/28/2016 20:42,1/28/2016 19:10,1/28/2016 19:22,22XX BLOCK OF E MADISON ST,C,C3,7900.1,-122.3031006,47.6187973,"(47.618797302, -122.303100586)",1,2016
625830,201633691,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,1/28/2016 20:39,1/28/2016 20:39,1/28/2016 20:10,85XX BLOCK OF 35 AV NE,U,U3,2200.3023,-122.2907028,47.6905632,"(47.690563202, -122.29070282)",1,2016
627048,201633676,2305,0,THEFT-CARPROWL,2300,CAR PROWL,1/28/2016 20:29,1/28/2016 19:00,1/28/2016 20:29,5XX BLOCK OF 7 AV S,K,K3,9100.1021,-122.3237534,47.59793091,"(47.597930908, -122.323753357)",1,2016
623676,2016900714,2399,3,THEFT-OTH,2300,OTHER PROPERTY,1/28/2016 20:08,1/28/2016 13:05,1/28/2016 17:05,1XX BLOCK OF NE 58 ST,B,B3,4500.2005,-122.3268814,47.67084503,"(47.670845032, -122.326881409)",1,2016
623685,201633655,X,48,PROPERTY LOST,X,LOST PROPERTY,1/28/2016 20:03,1/28/2016 20:03,,E PIKE ST / BELLEVUE AV,E,E3,8400.3004,-122.3268204,47.61408615,"(47.614086151, -122.326820374)",1,2016
641724,201633652,2305,0,THEFT-CARPROWL,2300,CAR PROWL,1/28/2016 19:59,1/28/2016 18:00,1/28/2016 19:30,17XX BLOCK OF 20 AV S,R,R1,9400.204,-122.3062286,47.58807373,"(47.58807373, -122.306228638)",1,2016
627014,201633646,1203,3,ROBBERY-BUSINESS-BODYFORCE,1200,ROBBERY,1/28/2016 19:47,1/28/2016 19:47,,85XX BLOCK OF 14 AV S,F,F3,11200.3003,-122.3148499,47.52687836,"(47.526878357, -122.314849854)",1,2016
635713,201633633,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,1/28/2016 19:39,1/28/2016 12:00,1/28/2016 19:32,40XX BLOCK OF WHITMAN AV N,B,B3,5400.4005,-122.3459549,47.65602112,"(47.656021118, -122.345954895)",1,2016
637738,201633639,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,1/28/2016 19:27,1/28/2016 9:30,1/28/2016 19:00,3XX BLOCK OF MERCER ST,Q,Q3,7200.1016,-122.3501816,47.62456894,"(47.624568939, -122.35018158)",1,2016
623580,201633639,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,1/28/2016 19:27,1/28/2016 9:30,1/28/2016 19:00,3XX BLOCK OF MERCER ST,Q,Q3,7200.1016,-122.3501816,47.62456894,"(47.624568939, -122.35018158)",1,2016
625508,201633620,2303,0,THEFT-SHOPLIFT,2300,SHOPLIFTING,1/28/2016 19:22,1/28/2016 19:22,,4XX BLOCK OF PINE ST,M,M3,8100.2005,-122.3373184,47.6113205,"(47.611320496, -122.33731842)",1,2016
624028,201633613,2303,0,THEFT-SHOPLIFT,2300,SHOPLIFTING,1/28/2016 19:14,1/28/2016 19:14,,3XX BLOCK OF PINE ST,M,M2,8100.2002,-122.33815,47.61097336,"(47.610973358, -122.338150024)",1,2016
625288,201633523,2308,0,THEFT-BUILDING,2300,OTHER PROPERTY,1/28/2016 19:00,1/28/2016 15:30,1/28/2016 17:30,4XX BLOCK OF 23 AV,G,G2,8800.2008,-122.3027954,47.60565949,"(47.605659485, -122.30279541)",1,2016
625286,201633582,2399,3,THEFT-OTH,2300,OTHER PROPERTY,1/28/2016 18:32,1/28/2016 18:32,,18XX BLOCK OF 12 AV,E,E2,7500.4001,-122.3169022,47.61818314,"(47.618183136, -122.316902161)",1,2016
623770,201633579,5309,0,HARASSMENT,5300,THREATS,1/28/2016 18:27,1/28/2016 18:27,,130XX BLOCK OF LINDEN AV N,N,N2,401.1009,-122.3479309,47.72504044,"(47.725040436, -122.347930908)",1,2016
625446,201633545,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,1/28/2016 18:15,1/28/2016 18:15,,113XX BLOCK OF 3 AV NE,L,L2,1200.4,-122.3260193,47.71092606,"(47.710926056, -122.326019287)",1,2016
625732,201633559,2610,0,FRAUD-IDENTITY THEFT,2600,FRAUD,1/28/2016 18:00,1/28/2016 18:00,,71XX BLOCK OF 18 AV SW,F,F1,10800.2011,-122.3572922,47.53731155,"(47.537311554, -122.357292175)",1,2016
625507,201633218,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,1/28/2016 17:52,1/25/2016 11:45,1/25/2016 13:55,10XX BLOCK OF E JEFFERSON ST,G,G1,8600.2014,-122.3187637,47.6062088,"(47.606208801, -122.318763733)",1,2016
623871,201633520,X,47,PROPERTY FOUND,X,STOLEN PROPERTY,1/28/2016 17:51,1/28/2016 17:51,,23XX BLOCK OF RAINIER AV S,R,R2,9400.304,-122.3016663,47.58295441,"(47.582954407, -122.30166626)",1,2016
623616,2016900712,2305,0,THEFT-CARPROWL,2300,CAR PROWL,1/28/2016 17:47,1/22/2016 8:30,1/22/2016 9:30,N 100 ST / STONE AV N,N,N3,1300.3,-122.3419571,47.70142365,"(47.701423645, -122.341957092)",1,2016
643257,201616027,2699,4,THEFT OF SERVICES,2699,THEFT OF SERVICES,1/28/2016 17:45,1/28/2016 17:45,,130XX BLOCK OF 15 AV SW,99,99,,-122.354126,47.48620606,"(47.486206055, -122.354125977)",1,2016
627443,201616027,2699,4,THEFT OF SERVICES,2699,THEFT OF SERVICES,1/28/2016 17:45,1/28/2016 17:45,,130XX BLOCK OF 15 AV SW,99,99,,-122.354126,47.48620606,"(47.486206055, -122.354125977)",1,2016
625733,201633499,2699,1,FRAUD-OTHER,2600,FRAUD,1/28/2016 17:38,1/28/2016 17:38,,22XX BLOCK OF CALIFORNIA AV SW,W,W1,9600.2005,-122.3864517,47.58349991,"(47.583499908, -122.386451721)",1,2016
626946,2016900752,2999,0,PROPERTY DAMAGE - GRAFFITI,2900,PROPERTY DAMAGE,1/28/2016 17:35,1/27/2016 12:20,1/27/2016 12:20,24XX BLOCK OF NW 61 ST,B,B1,3200.2006,-122.3888626,47.67310333,"(47.673103333, -122.38886261)",1,2016
627050,201633488,2299,1,BURGLARY-SECURE PARKING-NONRES,2200,BURGLARY,1/28/2016 17:31,1/28/2016 17:31,,5XX BLOCK OF 3 AV,K,K2,8100.2043,-122.3310852,47.60241318,"(47.602413177, -122.331085205)",1,2016
623753,201633341,5016,1,VIOL-COURT ORDER,5000,VIOLATION OF COURT ORDER,1/28/2016 17:20,1/28/2016 15:00,,5XX BLOCK OF W PROSPECT ST,Q,Q2,6900.3021,-122.3638,47.6287384,"(47.628738403, -122.363800049)",1,2016
625274,201633475,2305,0,THEFT-CARPROWL,2300,CAR PROWL,1/28/2016 17:14,1/28/2016 16:00,1/28/2016 17:14,3XX BLOCK OF E PINE ST,E,E1,8400.3,-122.3273544,47.61522675,"(47.615226746, -122.327354431)",1,2016
623503,201633441,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,1/28/2016 16:48,1/25/2016 3:00,1/25/2016 17:00,3 AV W / W KINNEAR PL,Q,Q3,7000.6011,-122.3606033,47.62773132,"(47.627731323, -122.360603333)",1,2016
643906,201633441,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,1/28/2016 16:48,1/25/2016 3:00,1/25/2016 17:00,3 AV W / W KINNEAR PL,Q,Q3,7000.6011,-122.3606033,47.62773132,"(47.627731323, -122.360603333)",1,2016
625058,201633415,2399,3,THEFT-OTH,2300,OTHER PROPERTY,1/28/2016 16:33,1/28/2016 16:33,,6XX BLOCK OF 4 AV,K,K1,8100.2027,-122.3306274,47.60359192,"(47.603591919, -122.330627441)",1,2016
623487,201633429,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,1/28/2016 16:32,1/28/2016 6:45,1/28/2016 12:42,S WASHINGTON ST / 6 AV S,K,K3,9200.1003,-122.326355,47.60086823,"(47.600868225, -122.32635498)",1,2016
623620,2016900711,2308,0,THEFT-BUILDING,2300,OTHER PROPERTY,1/28/2016 16:19,1/28/2016 12:10,1/28/2016 12:50,1XX BLOCK OF N 36 ST,B,B2,4800.3048,-122.357132,47.65284348,"(47.652843475, -122.357131958)",1,2016
645942,201633389,5309,0,HARASSMENT,5300,THREATS,1/28/2016 16:14,1/28/2016 16:14,,20XX BLOCK OF 5 AV,M,M2,7200.1066,-122.3398209,47.61411285,"(47.614112854, -122.339820862)",1,2016
625219,201633374,2303,0,THEFT-SHOPLIFT,2300,SHOPLIFTING,1/28/2016 16:06,1/28/2016 16:06,,2XX BLOCK OF BROADWAY E,E,E1,7500.5003,-122.3208847,47.62049103,"(47.620491028, -122.320884705)",1,2016
625060,201633356,2305,0,THEFT-CARPROWL,2300,CAR PROWL,1/28/2016 15:56,1/28/2016 15:56,,2 AV N / JOHN ST,Q,Q3,7100.2001,-122.352829,47.61975861,"(47.619758606, -122.352828979)",1,2016
623794,201633350,5212,0,WEAPON-POSSESSION,5200,WEAPON,1/28/2016 15:52,1/28/2016 15:52,,2XX BLOCK OF BROADWAY E,E,E1,7500.5003,-122.3208847,47.62049103,"(47.620491028, -122.320884705)",1,2016
623621,2016900710,2305,0,THEFT-CARPROWL,2300,CAR PROWL,1/28/2016 15:47,1/27/2016 15:10,1/27/2016 22:10,38XX BLOCK OF LINDEN AV N,B,B2,4900.2007,-122.348587,47.65343094,"(47.653430939, -122.348587036)",1,2016
641003,201633333,5015,2,WARRARR-MISDEMEANOR,5000,WARRANT ARREST,1/28/2016 15:26,1/28/2016 15:26,,3XX BLOCK OF HARRISON ST,Q,Q3,7100.2001,-122.350853,47.62208557,"(47.622085571, -122.350852966)",1,2016
623522,2016900709,2305,0,THEFT-CARPROWL,2300,CAR PROWL,1/28/2016 15:23,1/28/2016 3:00,1/28/2016 7:00,28XX BLOCK OF PROSCH AV W,Q,Q2,5900.4018,-122.3741608,47.64559555,"(47.645595551, -122.374160767)",1,2016
625335,201633323,2299,2,BURGLARY-SECURE PARKING-RES,2299,BURGLARY-SECURE PARKING-RES,1/28/2016 15:22,1/28/2016 15:22,,8XX BLOCK OF HIAWATHA PL S,G,G3,9400.2003,-122.3096695,47.59515381,"(47.595153809, -122.309669495)",1,2016
625132,2016900736,2305,0,THEFT-CARPROWL,2300,CAR PROWL,1/28/2016 15:20,1/27/2016 19:00,1/28/2016 6:00,43XX BLOCK OF SW JUNEAU ST,W,W2,10600.6,-122.3878326,47.55031204,"(47.550312042, -122.387832642)",1,2016
625112,201633086,2305,0,THEFT-CARPROWL,2300,CAR PROWL,1/28/2016 15:19,1/27/2016 17:00,1/28/2016 10:00,32XX BLOCK OF ALKI AV SW,W,W1,9701.3011,-122.4190292,47.57595444,"(47.575954437, -122.419029236)",1,2016
625874,201633155,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,1/28/2016 15:17,1/28/2016 13:13,,89XX BLOCK OF RAVENNA AV NE,U,U1,2100.3006,-122.3030319,47.69350815,"(47.693508148, -122.303031921)",1,2016
625451,201633312,X,21,DISTURBANCE-OTH,X,DISTURBANCE,1/28/2016 15:13,1/28/2016 15:13,,44 AV SW / SW EDMUNDS ST,W,W2,10500.5013,-122.3881836,47.55933762,"(47.559337616, -122.388183594)",1,2016
641725,201633311,2305,0,THEFT-CARPROWL,2300,CAR PROWL,1/28/2016 15:08,1/28/2016 15:08,,98XX BLOCK OF 55 AV S,S,S3,11900.5002,-122.2647247,47.51258469,"(47.512584686, -122.264724731)",1,2016
623951,201633298,5309,0,HARASSMENT,5300,THREATS,1/28/2016 15:04,1/27/2016 19:00,1/28/2016 15:00,117XX BLOCK OF 15 AV NE,L,L1,600.2005,-122.3125305,47.71512985,"(47.715129852, -122.312530518)",1,2016
623619,2016900708,2305,0,THEFT-CARPROWL,2300,CAR PROWL,1/28/2016 15:03,1/27/2016 17:00,1/28/2016 6:00,5 AV NW / NW 73 ST,J,J2,2900.2016,-122.3624878,47.68178558,"(47.681785583, -122.362487793)",1,2016
625208,201633076,2399,3,THEFT-OTH,2300,OTHER PROPERTY,1/28/2016 14:53,1/28/2016 10:28,1/28/2016 10:30,9XX BLOCK OF RAINIER AV S,G,G3,9400.2008,-122.310257,47.59421539,"(47.594215393, -122.310256958)",1,2016
623515,201633280,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,1/28/2016 14:46,1/28/2016 8:50,1/28/2016 14:00,26XX BLOCK OF SW BARTON ST,F,F2,11402.1028,-122.3673096,47.52102661,"(47.521026611, -122.36730957)",1,2016
626763,201633264,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,1/28/2016 14:42,1/28/2016 14:42,,18XX BLOCK OF 26 AV,C,C3,7700.4013,-122.2985687,47.61826325,"(47.618263245, -122.298568726)",1,2016
626022,201633257,3530,0,NARC-SELL-COCAINE,3500,NARCOTICS,1/28/2016 14:38,1/28/2016 14:38,,20XX BLOCK OF 3 AV,M,M2,7200.1067,-122.3415451,47.61278153,"(47.612781525, -122.341545105)",1,2016
646396,201633257,3530,0,NARC-SELL-COCAINE,3500,NARCOTICS,1/28/2016 14:38,1/28/2016 14:38,,20XX BLOCK OF 3 AV,M,M2,7200.1067,-122.3415451,47.61278153,"(47.612781525, -122.341545105)",1,2016
626492,201633243,2205,0,BURGLARY-NOFORCE-NONRES,2200,BURGLARY,1/28/2016 14:28,1/27/2016 21:00,1/28/2016 14:00,12XX BLOCK OF S BAILEY ST,O,O3,10900.2089,-122.3175125,47.54779816,"(47.547798157, -122.317512512)",1,2016
641716,201633243,2205,0,BURGLARY-NOFORCE-NONRES,2200,BURGLARY,1/28/2016 14:28,1/27/2016 21:00,1/28/2016 14:00,12XX BLOCK OF S BAILEY ST,O,O3,10900.2089,-122.3175125,47.54779816,"(47.547798157, -122.317512512)",1,2016
623516,201633250,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,1/28/2016 14:23,1/28/2016 14:23,1/28/2016 14:15,42XX BLOCK OF BROOKLYN AV NE,U,U2,5301.3007,-122.3143463,47.65906906,"(47.659069061, -122.314346313)",1,2016
623617,2016900707,2399,3,THEFT-OTH,2300,OTHER PROPERTY,1/28/2016 14:20,1/27/2016 17:30,1/27/2016 23:00,117XX BLOCK OF PALATINE AV N,N,N1,402.3004,-122.3568649,47.71507263,"(47.715072632, -122.356864929)",1,2016
625104,201633232,X,21,DISTURBANCE-OTH,X,DISTURBANCE,1/28/2016 14:18,1/28/2016 14:18,,2XX BLOCK OF JAMES ST,K,K1,8100.204,-122.3319626,47.60253906,"(47.602539063, -122.331962585)",1,2016
623816,201633035,5309,0,HARASSMENT,5300,THREATS,1/28/2016 14:18,1/23/2016 10:00,,54XX BLOCK OF 40 AV SW,W,W2,10500.2016,-122.3829498,47.552948,"(47.552947998, -122.382949829)",1,2016
637745,201633228,2303,0,THEFT-SHOPLIFT,2300,SHOPLIFTING,1/28/2016 14:18,1/28/2016 14:18,1/28/2016 14:18,27XX BLOCK OF RAINIER AV S,R,R2,10001.1002,-122.2991562,47.57967377,"(47.579673767, -122.299156189)",1,2016
625585,201633082,2204,0,BURGLARY-NOFORCE-RES,2200,BURGLARY,1/28/2016 14:16,1/28/2016 5:30,1/28/2016 7:30,4XX BLOCK OF HALLADAY ST,Q,Q2,6000.2038,-122.3487167,47.64226151,"(47.642261505, -122.348716736)",1,2016
625053,201633226,2903,0,PROPERTY DAMAGE-NON RESIDENTIA,2900,PROPERTY DAMAGE,1/28/2016 14:15,1/28/2016 14:15,,1XX BLOCK OF REPUBLICAN ST,Q,Q3,7100.2005,-122.3547592,47.62326813,"(47.623268127, -122.354759216)",1,2016
626215,201633206,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,1/28/2016 14:15,1/27/2016 9:31,,9XX BLOCK OF 4 AV,K,K1,8100.203,-122.3325806,47.60573196,"(47.605731964, -122.332580566)",1,2016
626211,201632893,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,1/28/2016 14:15,1/27/2016 20:00,1/28/2016 8:15,12XX BLOCK OF N 50 ST,B,B3,5000.1005,-122.3429108,47.66501999,"(47.665019989, -122.342910767)",1,2016
645632,201632893,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,1/28/2016 14:15,1/27/2016 20:00,1/28/2016 8:15,12XX BLOCK OF N 50 ST,B,B3,5000.1005,-122.3429108,47.66501999,"(47.665019989, -122.342910767)",1,2016
623994,201632893,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,1/28/2016 14:15,1/27/2016 20:00,1/28/2016 8:15,12XX BLOCK OF N 50 ST,B,B3,5000.1005,-122.3429108,47.66501999,"(47.665019989, -122.342910767)",1,2016
635476,201633223,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,1/28/2016 14:14,1/28/2016 9:30,1/28/2016 14:10,1XX BLOCK OF N 59 ST,B,B2,3500.3004,-122.3565369,47.67185211,"(47.671852112, -122.356536865)",1,2016
627595,201633223,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,1/28/2016 14:14,1/28/2016 9:30,1/28/2016 14:10,1XX BLOCK OF N 59 ST,B,B2,3500.3004,-122.3565369,47.67185211,"(47.671852112, -122.356536865)",1,2016
623809,2016900706,2305,0,THEFT-CARPROWL,2300,CAR PROWL,1/28/2016 14:13,1/21/2016 15:30,1/21/2016 17:00,E YESLER WY / 15 AV,G,G2,9000.2004,-122.3128815,47.60168457,"(47.60168457, -122.31288147)",1,2016
625114,201633062,2305,0,THEFT-CARPROWL,2300,CAR PROWL,1/28/2016 13:58,1/28/2016 1:00,,92XX BLOCK OF DELRIDGE WY SW,F,F2,11402.2005,-122.358139,47.52067947,"(47.520679474, -122.358139038)",1,2016
623630,201623513,2305,0,THEFT-CARPROWL,2300,CAR PROWL,1/28/2016 13:37,1/20/2016 16:30,1/20/2016 17:15,10XX BLOCK OF FAIRVIEW AV N,D,D3,6600.1031,-122.3312378,47.6284523,"(47.628452301, -122.331237793)",1,2016
626916,201623513,2305,0,THEFT-CARPROWL,2300,CAR PROWL,1/28/2016 13:37,1/20/2016 16:30,1/20/2016 17:15,10XX BLOCK OF FAIRVIEW AV N,D,D3,6600.1031,-122.3312378,47.6284523,"(47.628452301, -122.331237793)",1,2016
623416,201633107,5015,1,WARRARR-FELONY,5000,WARRANT ARREST,1/28/2016 13:30,1/28/2016 13:30,,132XX BLOCK OF AURORA AV N,N,N2,600.1016,-122.3449936,47.72503662,"(47.725036621, -122.344993591)",1,2016
623563,201633179,X,47,PROPERTY FOUND,X,STOLEN PROPERTY,1/28/2016 13:28,1/28/2016 13:28,,S HANFORD ST / 37 AV S,R,R2,9500.3036,-122.2858047,47.5752449,"(47.575244904, -122.285804749)",1,2016
641741,201633179,X,47,PROPERTY FOUND,X,STOLEN PROPERTY,1/28/2016 13:28,1/28/2016 13:28,,S HANFORD ST / 37 AV S,R,R2,9500.3036,-122.2858047,47.5752449,"(47.575244904, -122.285804749)",1,2016
642609,201633171,X,47,PROPERTY FOUND,X,STOLEN PROPERTY,1/28/2016 13:24,1/28/2016 13:24,,9XX BLOCK OF E PINE ST,E,E2,7500.501,-122.3204041,47.61523819,"(47.61523819, -122.320404053)",1,2016
627361,201633171,X,47,PROPERTY FOUND,X,STOLEN PROPERTY,1/28/2016 13:24,1/28/2016 13:24,,9XX BLOCK OF E PINE ST,E,E2,7500.501,-122.3204041,47.61523819,"(47.61523819, -122.320404053)",1,2016
625729,201633101,2610,0,FRAUD-IDENTITY THEFT,2600,FRAUD,1/28/2016 13:23,1/15/2016 0:01,1/28/2016 12:00,28XX BLOCK OF 32 AV W,Q,Q1,5700.3001,-122.3982697,47.64591599,"(47.645915985, -122.398269653)",1,2016
626766,201633173,2299,2,BURGLARY-SECURE PARKING-RES,2299,BURGLARY-SECURE PARKING-RES,1/28/2016 13:21,1/20/2016 0:30,,12XX BLOCK OF 15 AV E,C,C1,6400.2002,-122.3125076,47.6314888,"(47.6314888, -122.312507629)",1,2016
627545,201632941,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,1/28/2016 13:16,1/28/2016 10:18,,92XX BLOCK OF 16 AV SW,F,F2,11402.2011,-122.3551331,47.5201149,"(47.520114899, -122.355133057)",1,2016
626216,201633153,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,1/28/2016 13:12,1/28/2016 8:30,1/28/2016 13:00,115XX BLOCK OF PALATINE AV N,N,N1,402.3013,-122.3568573,47.71325684,"(47.713256836, -122.3568573)",1,2016
644737,201633153,2202,0,BURGLARY-FORCE-RES,2200,BURGLARY,1/28/2016 13:12,1/28/2016 8:30,1/28/2016 13:00,115XX BLOCK OF PALATINE AV N,N,N1,402.3013,-122.3568573,47.71325684,"(47.713256836, -122.3568573)",1,2016
626210,201633152,2399,3,THEFT-OTH,2300,OTHER PROPERTY,1/28/2016 13:12,1/14/2016 0:00,1/28/2016 13:12,11XX BLOCK OF FAIRVIEW AV N,D,D3,6600.1031,-122.3288803,47.63030243,"(47.630302429, -122.32888031)",1,2016
625048,201632980,2305,0,THEFT-CARPROWL,2300,CAR PROWL,1/28/2016 13:10,1/27/2016 23:00,1/28/2016 10:00,21 AV W / W BERTONA ST,Q,Q1,5801.1007,-122.3833618,47.65032959,"(47.65032959, -122.383361816)",1,2016
627011,201633149,1203,3,ROBBERY-BUSINESS-BODYFORCE,1200,ROBBERY,1/28/2016 13:09,1/28/2016 13:09,,5 AV / OLIVE WY,M,M2,7300.3034,-122.3373947,47.61266327,"(47.612663269, -122.337394714)",1,2016
645635,201633149,1203,3,ROBBERY-BUSINESS-BODYFORCE,1200,ROBBERY,1/28/2016 13:09,1/28/2016 13:09,,5 AV / OLIVE WY,M,M2,7300.3034,-122.3373947,47.61266327,"(47.612663269, -122.337394714)",1,2016
623632,2016900705,2305,0,THEFT-CARPROWL,2300,CAR PROWL,1/28/2016 13:08,1/24/2016 1:00,1/25/2016 12:00,77XX BLOCK OF EARL AV NW,J,J2,3100.2011,-122.391922,47.68585968,"(47.68585968, -122.391921997)",1,2016
623430,201633120,5015,2,WARRARR-MISDEMEANOR,5000,WARRANT ARREST,1/28/2016 12:50,1/28/2016 12:50,,17XX BLOCK OF E OLIVE WY,E,E1,7402.1009,-122.3226395,47.61989594,"(47.619895935, -122.322639465)",1,2016
625056,201632972,X,21,DISTURBANCE-OTH,X,DISTURBANCE,1/28/2016 12:49,1/28/2016 10:46,,7XX BLOCK OF 8 AV S,K,K3,9100.1019,-122.3224564,47.59625244,"(47.596252441, -122.32245636)",1,2016
626915,201633115,1313,0,ASSLT-NONAGG,1300,ASSAULT,1/28/2016 12:45,1/28/2016 12:10,1/28/2016 12:30,3 AV / JAMES ST,K,K1,8100.2041,-122.3314056,47.60276794,"(47.602767944, -122.33140564)",1,2016
624029,201632816,2305,0,THEFT-CARPROWL,2300,CAR PROWL,1/28/2016 12:42,1/28/2016 0:01,1/28/2016 7:00,17XX BLOCK OF NW 63 ST,B,B1,3300.3012,-122.3805466,47.67455292,"(47.674552917, -122.38054657)",1,2016
625351,201633105,2903,0,PROPERTY DAMAGE-NON RESIDENTIA,2900,PROPERTY DAMAGE,1/28/2016 12:41,1/28/2016 12:41,,E MADISON ST / 14 AV,E,E2,7500.4009,-122.3142242,47.61389542,"(47.613895416, -122.314224243)",1,2016
623425,201633100,5015,2,WARRARR-MISDEMEANOR,5000,WARRANT ARREST,1/28/2016 12:38,1/28/2016 12:38,,12 AV / E COLUMBIA ST,E,E2,8600.2009,-122.3167801,47.60922623,"(47.609226227, -122.31678009)",1,2016
625091,201633090,2305,0,THEFT-CARPROWL,2300,CAR PROWL,1/28/2016 12:34,1/27/2016 20:00,,7 AV / SPRING ST,E,E3,8200.2001,-122.3302231,47.60819626,"(47.608196259, -122.330223083)",1,2016
626133,201633084,5015,2,WARRARR-MISDEMEANOR,5000,WARRANT ARREST,1/28/2016 12:30,1/28/2016 12:30,,16XX BLOCK OF 11 AV,E,E2,7500.5009,-122.3181686,47.6158371,"(47.615837097, -122.31816864)",1,2016
623869,2016900704,2903,0,PROPERTY DAMAGE-NON RESIDENTIA,2900,PROPERTY DAMAGE,1/28/2016 12:30,1/27/2016 23:25,1/28/2016 12:25,45XX BLOCK OF DELRIDGE WY SW,F,F1,9900.2013,-122.363121,47.56198883,"(47.561988831, -122.363121033)",1,2016
623542,2016900703,2903,0,PROPERTY DAMAGE-NON RESIDENTIA,2900,PROPERTY DAMAGE,1/28/2016 12:26,1/27/2016 22:00,1/28/2016 7:00,W ARMOUR ST / 12 AV W,Q,Q2,5900.4013,-122.3720398,47.64520264,"(47.645202637, -122.372039795)",1,2016
626627,201633081,1203,3,ROBBERY-BUSINESS-BODYFORCE,1200,ROBBERY,1/28/2016 12:24,1/28/2016 12:24,,87XX BLOCK OF GREENWOOD AV N,J,J1,1701.1005,-122.3553314,47.69331741,"(47.693317413, -122.355331421)",1,2016
635824,201633081,1203,3,ROBBERY-BUSINESS-BODYFORCE,1200,ROBBERY,1/28/2016 12:24,1/28/2016 12:24,,87XX BLOCK OF GREENWOOD AV N,J,J1,1701.1005,-122.3553314,47.69331741,"(47.693317413, -122.355331421)",1,2016
625092,201632952,X,47,PROPERTY FOUND,X,STOLEN PROPERTY,1/28/2016 12:24,1/28/2016 10:31,,50XX BLOCK OF 12 AV NE,U,U1,4400.4006,-122.3152313,47.66567993,"(47.665679932, -122.315231323)",1,2016
623566,201632919,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,1/28/2016 12:21,1/27/2016 12:30,1/27/2016 13:30,127XX BLOCK OF 1 AV NE,N,N2,600.5004,-122.328949,47.7207489,"(47.720748901, -122.328948975)",1,2016
623568,201632772,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,1/28/2016 12:02,1/27/2016 18:45,1/28/2016 7:10,90XX BLOCK OF 16 AV SW,F,F2,11402.2,-122.3551178,47.52194977,"(47.521949768, -122.355117798)",1,2016
625282,201632881,2305,0,THEFT-CARPROWL,2300,CAR PROWL,1/28/2016 11:58,1/28/2016 9:30,,NAGLE PL / E HOWELL ST,E,E2,7500.5008,-122.3200531,47.6175766,"(47.617576599, -122.320053101)",1,2016
625100,201632709,2305,0,THEFT-CARPROWL,2300,CAR PROWL,1/28/2016 11:50,1/27/2016 17:30,1/28/2016 7:00,45XX BLOCK OF 45 AV SW,W,W2,10500.5002,-122.3894806,47.56204605,"(47.562046051, -122.389480591)",1,2016
641734,201632892,2203,0,BURGLARY-FORCE-NONRES,2200,BURGLARY,1/28/2016 11:43,1/27/2016 12:00,1/28/2016 10:00,83XX BLOCK OF RAINIER AV S,S,S2,11800.6013,-122.269989,47.52933121,"(47.529331207, -122.269989014)",1,2016
625035,201632892,2203,0,BURGLARY-FORCE-NONRES,2200,BURGLARY,1/28/2016 11:43,1/27/2016 12:00,1/28/2016 10:00,83XX BLOCK OF RAINIER AV S,S,S2,11800.6013,-122.269989,47.52933121,"(47.529331207, -122.269989014)",1,2016
623432,201633012,5015,1,WARRARR-FELONY,5000,WARRANT ARREST,1/28/2016 11:27,1/28/2016 11:27,,4 AV / PIKE ST,M,M3,8100.201,-122.3366852,47.61021423,"(47.610214233, -122.336685181)",1,2016
